id,char,pinyins,script_type,hsk_level
15298,见,jiàn|xiàn,simplified,1
15299,观,guān|guàn,simplified,2
15301,规,guī,simplified,3
15302,觅,mì,simplified,7-9
15303,视,shì,simplified,1
15305,览,lǎn,simplified,5
15306,觉,jué|jiào,simplified,1
15307,觊,jì,simplified,
15311,觎,yú,simplified,
15314,觑,qù|qū,simplified,
15315,角,jiǎo|jué|lù|gǔ,neutral,2
15332,解,jiě|jiè|xiè,neutral,3
15335,触,chù,simplified,5
15353,觸,chù,traditional,
15361,言,yán|yàn|yín,neutral,2
15363,訂,dìng,traditional,
15369,計,jì,traditional,
15371,訊,xùn,traditional,
15375,討,tǎo,traditional,
15380,訓,xùn,traditional,
15382,訕,shàn,traditional,
15384,託,tuō,traditional,
15385,記,jì,traditional,
15390,訝,yà,traditional,
15392,訟,sòng,traditional,
15396,訣,jué,traditional,
15403,訪,fǎng,traditional,
15406,設,shè,traditional,
15410,許,xǔ|hǔ,traditional,
15413,訴,sù,traditional,
15415,訶,hē,traditional,
15419,診,zhěn,traditional,
15420,註,zhù,traditional,
15421,証,zhèng,neutral,
15441,詐,zhà,traditional,
15446,評,píng,traditional,
15455,詞,cí,traditional,
15459,詢,xún,traditional,
15463,試,shì,traditional,
15466,詩,shī,traditional,
15470,詭,guǐ,traditional,
15471,詮,quán,traditional,
15474,話,huà,traditional,
15475,該,gāi,traditional,
15476,詳,xiáng|yáng,traditional,
15482,詹,zhān|dàn,neutral,
15485,詼,huī,traditional,
15494,誅,zhū,traditional,
15496,誇,kuā|qù,traditional,
15498,誉,yù,neutral,6
15501,誌,zhì,traditional,
15502,認,rèn,traditional,
15507,誒,éi|xī|yì|ê̄|ế|ê̌|ěi|ề|èi|ēi,traditional,
15508,誓,shì,neutral,7-9
15510,誕,dàn,traditional,
15513,誘,yòu,traditional,
15519,語,yǔ|yù,traditional,
15521,誠,chéng,traditional,
15522,誡,jiè,traditional,
15524,誣,wū,traditional,
15525,誤,wù,traditional,
15531,說,shuō,traditional,
15533,説,shuō|shuì|yuè|tuō,traditional,
15537,誰,shuí|shéi,traditional,
15539,課,kè,traditional,
15549,誼,yì,traditional,
15552,調,diào|tiáo|zhōu,traditional,
15560,談,tán,traditional,
15564,請,qǐng|qìng|qíng,traditional,
15571,諒,liàng|liáng,traditional,
15575,論,lùn|lún,traditional,
15581,諜,dié|xiè,traditional,
15592,諧,xié,traditional,
15596,諫,jiàn|làn,traditional,
15599,諮,zī,traditional,
15602,諱,huì,traditional,
15608,諷,fěng|fèng,traditional,
15609,諸,zhū|chú,traditional,
15611,諺,yàn,traditional,
15615,諾,nuò,traditional,
15617,謀,móu,traditional,
15619,謂,wèi,traditional,
15627,謊,huǎng,traditional,
15631,謎,mí,traditional,
15642,謙,qiān|zhàn,traditional,
15644,講,jiǎng,traditional,
15646,謝,xiè,traditional,
15649,謠,yáo,traditional,
15657,謨,mó,traditional,
15661,謬,miù,traditional,
15674,謹,jǐn,traditional,
15690,證,zhèng,traditional,
15705,識,shí|shì|zhì,traditional,
15707,譚,tán,traditional,
15709,譜,pǔ,traditional,
15719,警,jǐng,neutral,3
15725,譬,pì,neutral,7-9
15728,譯,yì,traditional,
15729,議,yì,traditional,
15733,譴,qiǎn,traditional,
15736,護,hù,traditional,
15742,譽,yù,traditional,
15745,讀,dú|dòu,traditional,
15755,變,biàn,traditional,
15764,讓,ràng,traditional,
15771,讚,zàn,traditional,
15775,讞,yàn,traditional,
15778,计,jì,simplified,2
15779,订,dìng,simplified,3
15781,认,rèn,simplified,1
15784,讧,hòng,simplified,
15785,讨,tǎo,simplified,2
15786,让,ràng,simplified,2
15787,讪,shàn,simplified,
15790,训,xùn,simplified,3
15791,议,yì,simplified,3
15792,讯,xùn,simplified,6
15793,记,jì,simplified,1
15795,讲,jiǎng,simplified,2
15796,讳,huì,simplified,7-9
15799,讶,yà,simplified,7-9
15801,许,xǔ|hǔ,simplified,2
15803,论,lùn|lún,simplified,2
15805,讼,sòng,simplified,7-9
15806,讽,fěng|fèng,simplified,7-9
15807,设,shè,simplified,3
15808,访,fǎng,simplified,3
15809,诀,jué,simplified,7-9
15810,证,zhèng,simplified,3
15813,评,píng,simplified,3
15814,诅,zǔ,simplified,
15815,识,shí|shì|zhì,simplified,1
15817,诈,zhà,simplified,7-9
15818,诉,sù,simplified,1
15819,诊,zhěn,simplified,5
15820,诋,dǐ,simplified,
15822,词,cí,simplified,2
15826,译,yì,simplified,4
15830,试,shì,simplified,1
15832,诗,shī,simplified,4
15835,诚,chéng,simplified,4
15838,话,huà,simplified,1
15839,诞,dàn,simplified,6
15842,诡,guǐ,simplified,
15843,询,xún,simplified,5
15844,诣,yì,simplified,
15846,该,gāi,simplified,2
15847,详,xiáng,simplified,5
15852,诫,jiè,simplified,7-9
15853,诬,wū,simplified,
15854,语,yǔ|yù,simplified,1
15856,误,wù,simplified,3
15858,诱,yòu,simplified,7-9
15859,诲,huì,simplified,
15861,说,shuō|shuì|yuè,simplified,1
15862,诵,sòng,simplified,7-9
15863,诶,éi,simplified,
15864,请,qǐng,simplified,1
15865,诸,zhū,simplified,6
15867,诺,nuò,simplified,6
15868,读,dú|dòu,simplified,1
15870,诽,fěi,simplified,7-9
15871,课,kè,simplified,1
15873,谀,yú,simplified,
15874,谁,shuí|shéi,simplified,1
15876,调,diào|tiáo,simplified,3
15878,谅,liàng,simplified,6
15881,谈,tán,simplified,3
15883,谊,yì,simplified,5
15884,谋,móu,simplified,6
15886,谍,dié,simplified,7-9
15887,谎,huǎng,simplified,7-9
15889,谐,xié,simplified,6
15892,谓,wèi,simplified,4
15899,谚,yàn,simplified,
15900,谛,dì,simplified,
15901,谜,mí|mèi,simplified,7-9
15904,谟,mó,simplified,
15907,谢,xiè,simplified,1
15908,谣,yáo,simplified,7-9
15909,谤,bàng,simplified,7-9
15911,谦,qiān,simplified,6
15912,谧,mì,simplified,
15913,谨,jǐn,simplified,7-9
15914,谩,mán|màn,simplified,
15917,谬,miù,simplified,7-9
15922,谱,pǔ,simplified,7-9
15925,谴,qiǎn,simplified,7-9
15928,谷,gǔ|lù|yù,neutral,6
15938,豁,huō|huò|huá,neutral,7-9
15943,豆,dòu,neutral,4
15944,豇,jiāng,neutral,
15945,豈,qǐ|kǎi,traditional,
15949,豌,wān,neutral,
15951,豎,shù,traditional,
15953,豐,fēng,traditional,
15957,豔,yàn,neutral,
15963,豚,tún|dūn|dùn,neutral,
15970,象,xiàng,neutral,3
15979,豪,háo,neutral,5
15980,豫,yù|xiè|shū,neutral,5
15981,豬,zhū,traditional,
15994,豹,bào,neutral,7-9
15995,豺,chái,neutral,
16003,貂,diāo,neutral,
16010,貉,háo|hé|mò|mà,neutral,
16013,貌,mào|mò,neutral,5
16020,貓,māo|máo,traditional,
16030,貝,bèi,traditional,
16031,貞,zhēn|zhēng,traditional,
16033,負,fù,traditional,
16034,財,cái,traditional,
16035,貢,gòng,traditional,
16040,貧,pín,traditional,
16041,貨,huò,traditional,
16042,販,fàn,traditional,
16043,貪,tān,traditional,
16044,貫,guàn|wān,traditional,
16045,責,zé|zhài,traditional,
16046,貭,zhì,neutral,
16053,貴,guì,traditional,
16055,貶,biǎn|fá,traditional,
16056,買,mǎi,traditional,
16057,貸,dài|tè,traditional,
16060,費,fèi|fú|bì,traditional,
16061,貼,tiē,traditional,
16064,貿,mào,traditional,
16065,賀,hè,traditional,
16067,賂,lù,traditional,
16069,賄,huì,traditional,
16072,資,zī|zì,traditional,
16073,賈,jiǎ|gǔ|jià,traditional,
16075,賊,zéi,traditional,
16083,賒,shē|shā,traditional,
16084,賓,bīn,traditional,
16093,賜,cì,traditional,
16095,賞,shǎng,traditional,
16097,賠,péi,traditional,
16099,賢,xián|xiàn,traditional,
16100,賣,mài,traditional,
16101,賤,jiàn,traditional,
16103,賦,fù,traditional,
16107,質,zhì,traditional,
16109,賬,zhàng,traditional,
16110,賭,dǔ,traditional,
16117,賴,lài,traditional,
16123,賺,zhuàn|zuàn,traditional,
16125,購,gòu,traditional,
16126,賽,sài,traditional,
16137,贈,zèng,traditional,
16139,贊,zàn,traditional,
16144,贏,yíng,traditional,
16148,贓,zāng,traditional,
16151,贖,shú|shù,traditional,
16158,贝,bèi,simplified,4
16159,贞,zhēn,simplified,7-9
16160,负,fù,simplified,3
16162,贡,gòng,simplified,6
16163,财,cái,simplified,4
16164,责,zé,simplified,3
16165,贤,xián,simplified,7-9
16166,败,bài,simplified,4
16167,账,zhàng,simplified,6
16168,货,huò,simplified,4
16169,质,zhì,simplified,4
16170,贩,fàn,simplified,7-9
16171,贪,tān,simplified,7-9
16172,贫,pín,simplified,6
16173,贬,biǎn,simplified,7-9
16174,购,gòu,simplified,4
16176,贯,guàn,simplified,6
16178,贱,jiàn,simplified,7-9
16181,贴,tiē,simplified,4
16182,贵,guì,simplified,1
16184,贷,dài,simplified,5
16185,贸,mào,simplified,5
16186,费,fèi,simplified,3
16187,贺,hè,simplified,5
16188,贻,yí,simplified,
16189,贼,zéi,simplified,7-9
16191,贾,jiǎ|gǔ,simplified,7-9
16192,贿,huì,simplified,7-9
16195,赂,lù,simplified,7-9
16197,资,zī,simplified,3
16203,赊,shē,simplified,
16204,赋,fù,simplified,7-9
16205,赌,dǔ,simplified,6
16207,赎,shú,simplified,7-9
16208,赏,shǎng,simplified,4
16209,赐,cì,simplified,7-9
16213,赔,péi,simplified,5
16215,赖,lài,simplified,6
16217,赘,zhuì,simplified,
16219,赚,zhuàn|zuàn,simplified,6
16220,赛,sài,simplified,3
16222,赝,yàn,simplified,
16223,赞,zàn,simplified,4
16225,赠,zèng,simplified,5
16226,赡,shàn,simplified,7-9
16227,赢,yíng,simplified,3
16229,赤,chì,neutral,7-9
16236,赫,hè|shì,neutral,7-9
16241,走,zǒu,neutral,1
16245,赴,fù,neutral,7-9
16247,赶,gǎn|qián,neutral,3
16248,起,qǐ,neutral,1
16258,趁,chèn|zhēn|chén|niǎn|zhěn,neutral,7-9
16262,超,chāo|chǎo|chào|tiào,neutral,2
16267,越,yuè|huó,neutral,2
16268,趋,qū,neutral,4
16278,趕,gǎn,traditional,
16282,趙,zhào|diào,traditional,
16288,趟,tàng|zhēng|zhèng|chéng|tāng,neutral,6
16292,趣,qù|cù|qū|cǒu|zōu,neutral,4
16297,趨,qū|cù|qù|cǒu,traditional,
16308,足,zú|jù,neutral,3
16309,趴,pā,neutral,7-9
16319,趾,zhǐ,neutral,
16324,跃,yuè,simplified,6
16327,跆,tái,neutral,
16333,跌,diē|dié|tú,neutral,6
16338,跑,pǎo|páo|bó,neutral,1
16348,跛,bǒ|bì|pō,neutral,
16350,距,jù,neutral,4
16352,跟,gēn,neutral,1
16354,跡,jī,traditional,
16357,跤,jiāo|qiāo,neutral,7-9
16361,跨,kuà|kù|kuā|kuǎ,neutral,6
16363,跪,guì,neutral,6
16368,路,lù|luò,neutral,1
16372,跳,tiào|diào|táo,neutral,3
16374,践,jiàn,simplified,6
16400,踏,tà|tā,neutral,6
16401,踐,jiàn,traditional,
16414,踝,huái,neutral,
16419,踢,tī|dié,neutral,6
16426,踩,cǎi|kuí,neutral,6
16427,踪,zōng,neutral,7-9
16428,踫,pèng|pán,neutral,
16431,踮,diǎn,neutral,
16438,踵,zhǒng|zhòng,neutral,
16453,蹄,tí|dì,neutral,
16457,蹈,dǎo,neutral,6
16460,蹋,tà,neutral,
16466,蹑,niè,simplified,
16480,蹟,jī,neutral,
16485,蹤,zōng,traditional,
16487,蹦,bèng,neutral,7-9
16490,蹩,bié,neutral,
16494,蹭,cèng|céng,neutral,7-9
16499,蹲,dūn|zún|cún|zūn|cǔn|cuán|qǔn,neutral,6
16514,躁,zào,neutral,7-9
16526,躍,yuè|tì,traditional,
16556,身,shēn|juān,neutral,1
16557,躬,gōng,neutral,7-9
16560,躯,qū,neutral,7-9
16563,躲,duǒ,neutral,5
16571,躺,tǎng|tàng,neutral,4
16577,軀,qū,traditional,
16587,車,chē|jū,traditional,
16589,軌,guǐ,traditional,
16590,軍,jūn,traditional,
16608,軟,ruǎn,traditional,
16633,軸,zhóu|zhú|zhòu,traditional,
16644,較,jiào|jué|xiào,traditional,
16650,載,zài|zǎi|dài|zāi|zī,traditional,
16659,輒,zhé,traditional,
16662,輕,qīng|qìng,traditional,
16668,輛,liàng,traditional,
16670,輝,huī,traditional,
16672,輟,chuò,traditional,
16682,輩,bèi,traditional,
16683,輪,lún,traditional,
16688,輯,jí,traditional,
16697,輸,shū|shù,traditional,
16703,輾,zhǎn|niǎn,traditional,
16704,輿,yú|yù,traditional,
16709,轄,xiá|hé,traditional,
16714,轉,zhuǎn|zhuàn|zhuǎi,traditional,
16736,轟,hōng,traditional,
16743,车,chē|jū,simplified,1
16744,轧,yà|zhá|gá,simplified,
16745,轨,guǐ,simplified,6
16749,转,zhuǎn|zhuàn|zhuǎi,simplified,3
16751,轮,lún,simplified,4
16752,软,ruǎn,simplified,5
16753,轰,hōng,simplified,7-9
16764,轻,qīng,simplified,2
16766,载,zài|zǎi,simplified,4
16768,轿,jiào,simplified,7-9
16772,较,jiào,simplified,3
16773,辄,zhé,simplified,
16774,辅,fǔ,simplified,5
16775,辆,liàng,simplified,2
16777,辈,bèi,simplified,5
16778,辉,huī,simplified,6
16782,辍,chuò,simplified,
16786,辑,jí,simplified,5
16788,输,shū,simplified,3
16790,辕,yuán,simplified,
16791,辖,xiá,simplified,7-9
16792,辗,niǎn|zhǎn,simplified,
16793,辘,lù,simplified,
16794,辙,zhé,simplified,7-9
16796,辛,xīn,neutral,5
16797,辜,gū,neutral,7-9
16799,辞,cí,neutral,5
16800,辟,pì|bì|mǐ|pī,neutral,7-9
16804,辣,là,neutral,4
16807,辦,bàn,traditional,
16809,辨,biàn|biǎn|bàn|piàn,neutral,7-9
16810,辩,biàn,simplified,4
16812,辫,biàn,simplified,7-9
16814,辭,cí,traditional,
16815,辮,biàn,traditional,
16816,辯,biàn|pián|biǎn|bàn,traditional,
16817,辰,chén,neutral,7-9
16818,辱,rǔ,neutral,7-9
16819,農,nóng,traditional,
16826,边,biān|bian,neutral,1
16830,辽,liáo,simplified,7-9
16831,达,dá|tì|tà,simplified,3
16834,迁,qiān,neutral,6
16837,迄,qì,neutral,7-9
16838,迅,xùn,neutral,4
16840,过,guò|guō,neutral,1
16841,迈,mài,simplified,7-9
16847,迎,yíng|yìng,neutral,2
16849,运,yùn|yǔn,simplified,2
16850,近,jìn,neutral,2
16853,返,fǎn,neutral,5
16857,还,hái|huán|fú,neutral,1
16858,这,zhè|zhèi,neutral,1
16860,进,jìn,simplified,1
16861,远,yuǎn,neutral,1
16862,违,wéi,simplified,5
16863,连,lián,simplified,3
16864,迟,chí,simplified,4
16871,迦,jiā|xiè,neutral,
16875,迪,dí,neutral,7-9
16876,迫,pò|pǎi,neutral,4
16878,迭,dié|yì|dá,neutral,7-9
16881,述,shù,neutral,4
16885,迴,huí,traditional,
16888,迷,mí|mì,neutral,3
16890,迹,jì|jī,neutral,7-9
16891,迺,nǎi,neutral,
16894,追,zhuī|duī|tuī,neutral,3
16897,退,tuì,neutral,3
16898,送,sòng,neutral,1
16899,适,shì|kuò,neutral,2
16900,逃,táo,neutral,5
16903,逆,nì,neutral,7-9
16906,选,xuǎn,neutral,2
16907,逊,xùn,neutral,7-9
16910,逍,xiāo,neutral,
16912,透,tòu|shū,neutral,4
16913,逐,zhú|dí|zhòu|tún,neutral,4
16914,逑,qiú,neutral,
16915,递,dì,neutral,4
16917,途,tú,neutral,4
16918,逕,jìng,traditional,
16920,逗,dòu|zhù|tóu|qí,neutral,7-9
16922,這,zhè|yàn|zhèi,traditional,
16923,通,tōng|tòng,neutral,2
16924,逛,guàng|kuáng,neutral,4
16926,逝,shì,neutral,7-9
16928,速,sù,neutral,3
16929,造,zào|cào|cāo,neutral,3
16931,逢,féng|péng|páng,neutral,7-9
16932,連,lián|liǎn|liàn|làn,traditional,
16943,逮,dǎi|dài|dì,neutral,7-9
16946,週,zhōu,neutral,
16947,進,jìn,traditional,
16953,逸,yì,neutral,7-9
16956,逻,luó,neutral,5
16957,逼,bī,neutral,6
16963,遂,suì|suí,neutral,7-9
16966,遅,chí,neutral,
16968,遇,yù|yóng|ǒu,neutral,4
16971,遊,yóu,neutral,
16972,運,yùn,traditional,
16974,遍,biàn,neutral,2
16975,過,guò|guō|guo|huò,traditional,
16976,遏,è,neutral,7-9
16978,遑,huáng,neutral,
16980,道,dào|dǎo,neutral,1
16981,達,dá|tà,traditional,
16982,違,wéi|huí,traditional,
16984,遗,yí|wèi,simplified,4
16986,遙,yáo,traditional,
16988,遛,liú|liù,neutral,7-9
16989,遜,xùn,traditional,
16991,遞,dì|shì|dài,traditional,
16993,遠,yuǎn|yuàn,traditional,
16996,遣,qiǎn|qiàn,neutral,7-9
16998,遥,yáo,simplified,7-9
17002,適,shì|dí|tì|zhé,traditional,
17006,遭,zāo,neutral,6
17007,遮,zhē,neutral,7-9
17011,遲,chí|zhì,traditional,
17014,遵,zūn,neutral,5
17016,遷,qiān,traditional,
17017,選,xuǎn|xuàn|suàn|shuā,traditional,
17019,遺,yí|wèi|suí,traditional,
17021,遼,liáo,traditional,
17022,遽,jù|qú,neutral,
17024,避,bì,neutral,4
17025,邀,yāo,neutral,5
17026,邁,mài,traditional,
17029,還,hái|huán|xuán,traditional,
17035,邊,biān|bian,traditional,
17040,邏,luó|luò,traditional,
17044,邓,dèng|shān,simplified,7-9
17060,那,nà|nā|nuó|nuò|nèi|nǎ|něi|né|nǎi|nè,neutral,1
17063,邦,bāng,neutral,7-9
17067,邪,xié|yá|yé|xú|shé,neutral,7-9
17071,邮,yóu,simplified,3
17074,邱,qiū,neutral,
17078,邵,shào,neutral,
17081,邸,dǐ,neutral,
17084,邻,lín,simplified,5
17090,郁,yù,neutral,7-9
17099,郊,jiāo,neutral,5
17103,郎,láng|làng,neutral,4
17106,郑,zhèng,neutral,7-9
17129,部,bù|pǒu,neutral,2
17134,郭,guō|guó,neutral,7-9
17142,郵,yóu|chuí,traditional,
17150,都,dōu|dū,neutral,1
17157,鄄,juàn,neutral,
17162,鄉,xiāng|xiǎng|xiàng,traditional,
17178,鄙,bǐ,neutral,7-9
17192,鄧,dèng,traditional,
17201,鄰,lín|lìn,traditional,
17227,酊,dīng|dǐng,neutral,
17229,酌,zhuó,neutral,7-9
17230,配,pèi,neutral,3
17235,酒,jiǔ,neutral,2
17240,酗,xù,neutral,7-9
17246,酝,yùn,simplified,7-9
17252,酣,hān|hàn,neutral,7-9
17254,酥,sū,neutral,7-9
17258,酩,mǐng,neutral,
17259,酪,lào|luò|lù,neutral,
17261,酬,chóu,neutral,7-9
17264,酯,zhǐ,neutral,
17266,酱,jiàng,simplified,6
17270,酵,jiào,neutral,7-9
17272,酷,kù,neutral,6
17273,酸,suān,neutral,4
17280,酿,niàng|niáng,simplified,7-9
17288,醇,chún,neutral,7-9
17290,醉,zuì,neutral,5
17292,醋,cù|zuò,neutral,6
17299,醒,xǐng|chéng|jīng,neutral,4
17309,醜,chǒu,traditional,
17311,醞,yùn,traditional,
17324,醫,yī|yǐ,traditional,
17325,醬,jiàng,traditional,
17339,醺,xūn,neutral,
17345,釀,niàng|niáng,traditional,
17346,釁,xìn,traditional,
17352,采,cǎi|cài,neutral,3
17355,释,shì,simplified,4
17356,釋,shì|yì,traditional,
17357,里,lǐ|li,neutral,1
17358,重,zhòng|chóng|tóng,neutral,1
17359,野,yě|shù,neutral,6
17360,量,liàng|liáng,neutral,2
17362,金,jīn|jìn,neutral,3
17369,釘,dīng|dìng|líng,traditional,
17373,釜,fǔ,neutral,
17374,針,zhēn,traditional,
17380,釣,diào,traditional,
17383,釦,kòu,traditional,
17384,釧,chuàn|chuān,traditional,
17422,鈍,dùn,traditional,
17429,鈔,chāo|chǎo,traditional,
17430,鈕,niǔ|chǒu,traditional,
17461,鈴,líng,traditional,
17470,鈽,bū,traditional,
17477,鉄,zhí|tiě,neutral,
17478,鉅,jù,traditional,
17500,鉛,qiān|yán,traditional,
17509,鉤,gōu|gòu|qú,traditional,
17525,鉴,jiàn,simplified,6
17537,銀,yín,traditional,
17542,銅,tóng,traditional,
17559,銖,zhū,traditional,
17581,銬,kào,traditional,
17588,銳,ruì,traditional,
17592,銷,xiāo,traditional,
17594,銹,xiù|yòu,traditional,
17613,鋌,dìng|tǐng,traditional,
17619,鋒,fēng,traditional,
17643,鋪,pù|pū,traditional,
17657,鋸,jù|jū,traditional,
17661,鋼,gāng|gàng,traditional,
17669,錄,lù,traditional,
17689,錘,chuí,traditional,
17690,錙,zī,traditional,
17699,錢,qián|jiǎn,traditional,
17703,錦,jǐn,traditional,
17705,錨,máo,traditional,
17708,錫,xī|tì,traditional,
17712,錯,cuò|cù|xī,traditional,
17719,錶,biǎo,traditional,
17739,鍊,liàn|jiàn,traditional,
17740,鍋,guō|guǒ,traditional,
17756,鍛,duàn,traditional,
17782,鍵,jiàn,traditional,
17791,鍾,zhōng,traditional,
17803,鎊,bàng|pāng,traditional,
17815,鎖,suǒ,traditional,
17839,鎮,zhèn|zhēn|tián,traditional,
17865,鏈,liàn|lián,traditional,
17880,鏗,kēng,traditional,
17881,鏘,qiāng,traditional,
17888,鏟,chǎn,traditional,
17890,鏡,jìng,traditional,
17891,鏢,biāo,traditional,
17918,鏽,xiù,traditional,
17945,鐘,zhōng,traditional,
17972,鐳,léi,traditional,
17974,鐵,tiě|dié,traditional,
17989,鑄,zhù,traditional,
18002,鑑,jiàn,traditional,
18003,鑒,jiàn,traditional,
18033,鑰,yào|yuè,traditional,
18035,鑲,xiāng|ráng,traditional,
18045,鑼,luó,traditional,
18046,鑽,zuān|zuàn,traditional,
18057,针,zhēn,simplified,4
18058,钉,dīng|dìng,simplified,7-9
18068,钓,diào,simplified,7-9
18078,钝,dùn,simplified,
18079,钞,chāo,simplified,7-9
18080,钟,zhōng,simplified,2
18083,钢,gāng|gàng,simplified,5
18086,钥,yào|yuè,simplified,7-9
18087,钦,qīn,simplified,7-9
18095,钮,niǔ,simplified,
18098,钱,qián,simplified,1
18100,钳,qián,simplified,7-9
18108,钻,zuān|zuàn,simplified,6
18114,铁,tiě,simplified,2
18115,铂,bó,simplified,
18116,铃,líng,simplified,5
18118,铅,qiān|yán,simplified,6
18129,铐,kào,simplified,
18141,铜,tóng,simplified,6
18142,铝,lǚ,simplified,7-9
18149,铤,dìng|tǐng,simplified,
18158,铭,míng,simplified,7-9
18163,铲,chǎn,simplified,7-9
18167,银,yín,simplified,2
18169,铸,zhù,simplified,7-9
18171,铺,pù|pū,simplified,6
18175,链,liàn,simplified,7-9
18177,销,xiāo,simplified,4
18178,锁,suǒ,simplified,5
18180,锃,zèng,simplified,
18181,锄,chú,simplified,
18182,锅,guō,simplified,5
18185,锈,xiù,simplified,7-9
18188,锋,fēng,simplified,6
18193,锐,ruì,simplified,7-9
18198,锕,ā,simplified,
18202,错,cuò,simplified,1
18211,锢,gù,simplified,
18213,锤,chuí,simplified,7-9
18215,锦,jǐn,simplified,7-9
18223,键,jiàn,simplified,5
18224,锯,jù|jū,simplified,7-9
18236,锻,duàn,simplified,4
18241,镀,dù,simplified,
18243,镂,lòu,simplified,
18248,镇,zhèn,simplified,6
18251,镊,niè,simplified,
18258,镑,bàng,simplified,7-9
18263,镖,biāo,simplified,
18269,镜,jìng,simplified,4
18276,镣,liào,simplified,
18289,镰,lián,simplified,
18295,镶,xiāng,simplified,7-9
18296,長,zhǎng|cháng|zhàng,traditional,
18304,长,zhǎng|cháng,simplified,2
18305,門,mén,traditional,
18308,閃,shǎn,traditional,
18314,閉,bì,traditional,
18316,開,kāi|qiān,traditional,
18322,閑,xián,traditional,
18323,閒,xián|jiàn|jiān|jiǎn,traditional,
18324,間,jiān|jiàn|jiǎn,traditional,
18340,閣,gé,traditional,
18341,閤,gé|gē,traditional,
18345,閨,guī,traditional,
18354,閱,yuè,traditional,
18375,闆,bǎn|pǎn,traditional,
18379,闊,kuò,traditional,
18381,闌,lán|làn,traditional,
18389,闔,hé,traditional,
18391,闖,chuǎng|chèn,traditional,
18397,關,guān|wān|wǎn,traditional,
18403,闢,pì|pī,traditional,
18409,门,mén,simplified,1
18410,闩,shuān,simplified,
18411,闪,shǎn,simplified,4
18414,闭,bì,simplified,4
18415,问,wèn,simplified,1
18416,闯,chuǎng,simplified,5
18419,闲,xián,simplified,5
18421,间,jiān|jiàn,simplified,1
18424,闷,mèn|mēn,simplified,7-9
18425,闸,zhá,simplified,7-9
18426,闹,nào,simplified,4
18427,闺,guī,simplified,7-9
18428,闻,wén,simplified,2
18433,阀,fá,simplified,7-9
18434,阁,gé,simplified,7-9
18435,阂,hé,simplified,7-9
18438,阅,yuè,simplified,4
18449,阐,chǎn,simplified,7-9
18453,阔,kuò,simplified,6
18458,阙,quē|què,simplified,
18464,队,duì,simplified,2
18475,阪,bǎn,traditional,
18482,阱,jǐng,neutral,7-9
18483,防,fáng,neutral,3
18484,阳,yáng,simplified,2
18485,阴,yīn,simplified,2
18486,阵,zhèn,simplified,4
18487,阶,jiē,simplified,4
18492,阻,zǔ|zhù,neutral,4
18496,阿,ā|ē|ě|ǎ|à|a,neutral,4
18497,陀,tuó|duò,neutral,
18501,附,fù|bù|fū,neutral,4
18502,际,jì,neutral,2
18503,陆,lù|liù,simplified,4
18504,陇,lǒng,simplified,
18505,陈,chén,simplified,7-9
18508,陋,lòu,neutral,7-9
18509,陌,mò,neutral,7-9
18510,降,jiàng|xiáng|xiàng,neutral,4
18513,限,xiàn|wěn,neutral,4
18518,陕,shǎn,simplified,
18528,陟,zhì|dé,neutral,
18530,陡,dǒu,neutral,7-9
18531,院,yuàn,neutral,1
18532,陣,zhèn,traditional,
18533,除,chú|zhù|shū,neutral,3
18537,陨,yǔn,simplified,7-9
18538,险,xiǎn,simplified,3
18539,陪,péi,neutral,5
18545,陰,yīn|yìn|ān,traditional,
18548,陳,chén|zhèn,traditional,
18550,陵,líng,neutral,7-9
18551,陶,táo|yáo|dào,neutral,7-9
18552,陷,xiàn,neutral,6
18553,陸,lù|liù,traditional,
18558,陽,yáng,traditional,
18566,隅,yú,neutral,
18567,隆,lóng|lōng,neutral,7-9
18571,隊,duì|zhuì|suì,traditional,
18572,隋,suí|duò|tuǒ|tuō,neutral,
18574,隍,huáng,neutral,
18575,階,jiē,traditional,
18576,随,suí,neutral,2
18577,隐,yǐn,neutral,6
18581,隔,gé|rǒng|jī,neutral,4
18585,隘,ài|è,neutral,7-9
18586,隙,xì,neutral,7-9
18588,際,jì,traditional,
18589,障,zhàng|zhāng,neutral,6
18600,隧,suì|zhuì,neutral,7-9
18601,隨,suí,traditional,
18603,險,xiǎn|jiǎn|yán,traditional,
18610,隱,yǐn|yìn,traditional,
18615,隶,lì|dài|yì|dì,neutral,7-9
18617,隸,lì,traditional,
18620,隻,zhī|huò,traditional,
18623,难,nán|nàn,neutral,1
18625,雀,què|qiāo|qiǎo,neutral,7-9
18629,雄,xióng,neutral,5
18630,雅,yǎ|yā|yá,neutral,7-9
18631,集,jí,neutral,3
18632,雇,gù|hù,neutral,7-9
18637,雌,cí,neutral,
18639,雎,jū,neutral,
18640,雏,chú,simplified,
18646,雕,diāo,neutral,7-9
18647,雖,suī,traditional,
18650,雙,shuāng,traditional,
18653,雜,zá,traditional,
18655,雞,jī,traditional,
18659,離,lí|lì|lǐ|chī|gǔ,traditional,
18660,難,nán|nàn|nuó,traditional,
18665,雨,yǔ|yù,neutral,1
18667,雪,xuě,neutral,2
18672,雯,wén,neutral,
18675,雲,yún,traditional,
18676,雳,lì,simplified,
18679,零,líng|lián,neutral,1
18680,雷,léi|lèi,neutral,4
18682,雹,báo,neutral,
18684,電,diàn,traditional,
18687,雾,wù,simplified,7-9
